parking,day,month,year,hour,holiday,day_of_week,school_day,check_in,check_out,temperature,humidity
RINCON,12,12,2022,20,No,L,Sí,34,72,21.0,94.0
RINCON,12,12,2022,21,No,L,Sí,10,63,21.0,88.0
RINCON,12,12,2022,22,No,L,Sí,2,139,20.0,94.0
RINCON,12,12,2022,23,No,L,Sí,0,40,20.0,94.0
RINCON,13,12,2022,0,No,M,Sí,1,15,19.0,100.0
RINCON,13,12,2022,1,No,M,Sí,0,2,19.0,94.0
RINCON,13,12,2022,2,No,M,Sí,0,1,19.0,94.0
RINCON,13,12,2022,3,No,M,Sí,1,0,19.0,100.0
RINCON,13,12,2022,4,No,M,Sí,6,2,19.0,94.0
RINCON,13,12,2022,5,No,M,Sí,36,3,19.0,94.0
RINCON,13,12,2022,6,No,M,Sí,55,2,19.0,94.0
RINCON,13,12,2022,7,No,M,Sí,131,14,18.0,100.0
RINCON,13,12,2022,8,No,M,Sí,164,18,21.0,100.0
RINCON,13,12,2022,9,No,M,Sí,172,49,22.0,83.0
RINCON,13,12,2022,10,No,M,Sí,68,42,23.0,89.0
RINCON,13,12,2022,11,No,M,Sí,83,39,24.0,78.0
RINCON,13,12,2022,12,No,M,Sí,54,58,23.0,83.0
RINCON,13,12,2022,13,No,M,Sí,58,101,24.0,74.0
RINCON,13,12,2022,14,No,M,Sí,99,116,23.0,89.0
RINCON,13,12,2022,15,No,M,Sí,109,121,24.0,83.0
RINCON,13,12,2022,16,No,M,Sí,90,118,23.0,89.0
RINCON,13,12,2022,17,No,M,Sí,68,86,23.0,89.0
RINCON,13,12,2022,18,No,M,Sí,66,82,23.0,89.0
RINCON,13,12,2022,19,No,M,Sí,35,82,22.0,94.0
RINCON,13,12,2022,20,No,M,Sí,22,98,22.0,94.0
RINCON,13,12,2022,21,No,M,Sí,14,56,22.0,88.0
RINCON,13,12,2022,22,No,M,Sí,6,169,22.0,83.0
RINCON,13,12,2022,23,No,M,Sí,0,34,21.0,83.0
RINCON,14,12,2022,0,No,X,Sí,0,15,20.0,83.0
RINCON,14,12,2022,1,No,X,Sí,0,7,20.0,83.0
RINCON,14,12,2022,3,No,X,Sí,2,0,20.0,83.0
RINCON,14,12,2022,4,No,X,Sí,7,0,21.0,78.0
RINCON,14,12,2022,5,No,X,Sí,35,3,20.0,78.0
RINCON,14,12,2022,6,No,X,Sí,68,6,20.0,78.0
RINCON,14,12,2022,7,No,X,Sí,145,16,20.0,83.0
RINCON,14,12,2022,8,No,X,Sí,190,20,21.0,78.0
RINCON,14,12,2022,9,No,X,Sí,200,46,23.0,83.0
RINCON,14,12,2022,10,No,X,Sí,99,64,23.0,89.0
RINCON,14,12,2022,11,No,X,Sí,66,67,24.0,83.0
RINCON,14,12,2022,12,No,X,Sí,53,77,24.0,83.0
RINCON,14,12,2022,13,No,X,Sí,60,107,23.0,89.0
RINCON,14,12,2022,14,No,X,Sí,97,142,24.0,83.0
RINCON,14,12,2022,15,No,X,Sí,105,110,23.0,89.0
RINCON,14,12,2022,16,No,X,Sí,63,128,25.0,61.0
RINCON,14,12,2022,17,No,X,Sí,70,87,23.0,73.0
RINCON,14,12,2022,18,No,X,Sí,61,81,23.0,65.0
RINCON,14,12,2022,19,No,X,Sí,33,62,22.0,69.0
RINCON,14,12,2022,20,No,X,Sí,20,87,22.0,64.0
RINCON,14,12,2022,21,No,X,Sí,19,62,22.0,69.0
RINCON,14,12,2022,22,No,X,Sí,8,164,21.0,78.0
RINCON,14,12,2022,23,No,X,Sí,1,27,20.0,78.0
RINCON,15,12,2022,0,No,J,Sí,0,13,20.0,73.0
RINCON,15,12,2022,1,No,J,Sí,1,1,20.0,73.0
RINCON,15,12,2022,2,No,J,Sí,1,5,20.0,73.0
RINCON,15,12,2022,3,No,J,Sí,1,0,20.0,68.0
RINCON,15,12,2022,4,No,J,Sí,8,3,20.0,64.0
RINCON,15,12,2022,5,No,J,Sí,39,3,19.0,68.0
RINCON,15,12,2022,6,No,J,Sí,70,9,19.0,68.0
RINCON,15,12,2022,7,No,J,Sí,154,19,19.0,68.0
RINCON,15,12,2022,8,No,J,Sí,174,21,19.0,64.0
RINCON,15,12,2022,9,No,J,Sí,192,63,21.0,60.0
RINCON,15,12,2022,10,No,J,Sí,72,52,22.0,57.0
RINCON,15,12,2022,11,No,J,Sí,76,47,23.0,53.0
RINCON,15,12,2022,12,No,J,Sí,44,53,24.0,54.0
RINCON,15,12,2022,13,No,J,Sí,72,111,23.0,57.0
RINCON,15,12,2022,14,No,J,Sí,76,116,23.0,53.0
RINCON,15,12,2022,15,No,J,Sí,113,116,23.0,57.0
RINCON,15,12,2022,16,No,J,Sí,81,129,22.0,60.0
RINCON,15,12,2022,17,No,J,Sí,76,71,22.0,57.0
RINCON,15,12,2022,18,No,J,Sí,63,69,21.0,64.0
RINCON,15,12,2022,19,No,J,Sí,29,76,21.0,64.0
RINCON,15,12,2022,20,No,J,Sí,27,87,21.0,64.0
RINCON,15,12,2022,21,No,J,Sí,12,58,19.0,73.0
RINCON,15,12,2022,22,No,J,Sí,10,165,19.0,78.0
RINCON,15,12,2022,23,No,J,Sí,1,48,18.0,83.0
RINCON,16,12,2022,0,No,V,Sí,0,31,19.0,78.0
RINCON,16,12,2022,1,No,V,Sí,1,8,18.0,83.0
RINCON,16,12,2022,3,No,V,Sí,2,1,20.0,64.0
RINCON,16,12,2022,4,No,V,Sí,6,3,19.0,73.0
RINCON,16,12,2022,5,No,V,Sí,36,0,18.0,83.0
RINCON,16,12,2022,6,No,V,Sí,70,10,18.0,83.0
RINCON,16,12,2022,7,No,V,Sí,151,12,19.0,73.0
RINCON,16,12,2022,8,No,V,Sí,186,21,19.0,68.0
RINCON,16,12,2022,9,No,V,Sí,162,44,21.0,64.0
RINCON,16,12,2022,10,No,V,Sí,86,54,22.0,57.0
RINCON,16,12,2022,11,No,V,Sí,68,44,22.0,60.0
RINCON,16,12,2022,12,No,V,Sí,61,90,22.0,60.0
RINCON,16,12,2022,13,No,V,Sí,113,104,23.0,57.0
RINCON,16,12,2022,14,No,V,Sí,123,134,23.0,57.0
RINCON,16,12,2022,15,No,V,Sí,111,120,22.0,60.0
RINCON,16,12,2022,16,No,V,Sí,93,121,22.0,60.0
RINCON,16,12,2022,17,No,V,Sí,78,82,21.0,64.0
RINCON,16,12,2022,18,No,V,Sí,112,77,20.0,68.0
RINCON,16,12,2022,19,No,V,Sí,221,125,19.0,68.0
RINCON,16,12,2022,20,No,V,Sí,68,114,19.0,73.0
RINCON,16,12,2022,21,No,V,Sí,49,93,19.0,68.0
RINCON,16,12,2022,22,No,V,Sí,15,274,19.0,73.0
RINCON,16,12,2022,23,No,V,Sí,8,67,19.0,73.0
RINCON,17,12,2022,0,No,S,No,4,80,19.0,73.0
RINCON,17,12,2022,1,No,S,No,2,47,19.0,73.0
RINCON,17,12,2022,2,No,S,No,1,26,19.0,68.0
RINCON,17,12,2022,3,No,S,No,1,16,18.0,73.0
RINCON,17,12,2022,4,No,S,No,3,10,19.0,68.0
RINCON,17,12,2022,5,No,S,No,36,8,19.0,73.0
RINCON,17,12,2022,6,No,S,No,31,3,19.0,73.0
RINCON,17,12,2022,7,No,S,No,71,13,19.0,68.0
RINCON,17,12,2022,8,No,S,No,95,22,20.0,64.0
RINCON,17,12,2022,9,No,S,No,168,40,20.0,64.0
RINCON,17,12,2022,10,No,S,No,106,49,21.0,60.0
RINCON,17,12,2022,11,No,S,No,102,54,21.0,60.0
RINCON,17,12,2022,12,No,S,No,105,74,22.0,53.0
RINCON,17,12,2022,13,No,S,No,127,97,22.0,53.0
RINCON,17,12,2022,14,No,S,No,109,126,23.0,57.0
RINCON,17,12,2022,15,No,S,No,113,106,22.0,69.0
RINCON,17,12,2022,16,No,S,No,95,107,21.0,69.0
RINCON,17,12,2022,17,No,S,No,112,82,21.0,69.0
RINCON,17,12,2022,18,No,S,No,152,105,20.0,68.0
RINCON,17,12,2022,19,No,S,No,159,95,19.0,73.0
RINCON,17,12,2022,20,No,S,No,73,95,19.0,73.0
RINCON,17,12,2022,21,No,S,No,37,92,18.0,77.0
RINCON,17,12,2022,22,No,S,No,28,300,18.0,77.0
RINCON,17,12,2022,23,No,S,No,5,101,18.0,77.0
RINCON,18,12,2022,0,No,D,No,5,95,19.0,73.0
RINCON,18,12,2022,1,No,D,No,2,40,18.0,77.0
RINCON,18,12,2022,2,No,D,No,2,22,18.0,83.0
RINCON,18,12,2022,3,No,D,No,2,14,19.0,78.0
RINCON,18,12,2022,4,No,D,No,5,5,19.0,83.0
RINCON,18,12,2022,5,No,D,No,16,1,20.0,78.0
RINCON,18,12,2022,6,No,D,No,17,2,20.0,73.0
RINCON,18,12,2022,7,No,D,No,46,7,20.0,73.0
RINCON,18,12,2022,8,No,D,No,49,10,20.0,78.0
RINCON,18,12,2022,9,No,D,No,155,29,21.0,73.0
RINCON,18,12,2022,10,No,D,No,116,41,21.0,78.0
RINCON,18,12,2022,11,No,D,No,166,41,22.0,64.0
RINCON,18,12,2022,12,No,D,No,132,59,22.0,60.0
RINCON,18,12,2022,13,No,D,No,152,127,22.0,64.0
RINCON,18,12,2022,14,No,D,No,84,121,22.0,64.0
RINCON,18,12,2022,15,No,D,No,77,99,22.0,64.0
RINCON,18,12,2022,16,No,D,No,75,101,21.0,69.0
RINCON,18,12,2022,17,No,D,No,62,72,21.0,69.0
RINCON,18,12,2022,18,No,D,No,100,97,20.0,73.0
RINCON,18,12,2022,19,No,D,No,45,118,19.0,78.0
RINCON,18,12,2022,20,No,D,No,25,78,19.0,78.0
RINCON,18,12,2022,21,No,D,No,5,97,19.0,78.0
RINCON,18,12,2022,22,No,D,No,6,183,18.0,83.0
RINCON,18,12,2022,23,No,D,No,2,44,18.0,77.0
RINCON,19,12,2022,0,No,L,Sí,0,26,17.0,82.0
RINCON,19,12,2022,1,No,L,Sí,0,4,17.0,68.0
RINCON,19,12,2022,2,No,L,Sí,0,3,18.0,68.0
RINCON,19,12,2022,3,No,L,Sí,5,0,17.0,82.0
RINCON,19,12,2022,4,No,L,Sí,14,1,18.0,94.0
RINCON,19,12,2022,5,No,L,Sí,31,2,18.0,88.0
RINCON,19,12,2022,6,No,L,Sí,72,8,18.0,88.0
RINCON,19,12,2022,7,No,L,Sí,132,20,18.0,88.0
RINCON,19,12,2022,8,No,L,Sí,167,28,19.0,73.0
RINCON,19,12,2022,9,No,L,Sí,164,47,21.0,73.0
RINCON,19,12,2022,10,No,L,Sí,77,58,23.0,69.0
RINCON,19,12,2022,11,No,L,Sí,81,56,23.0,65.0
RINCON,19,12,2022,12,No,L,Sí,66,58,23.0,65.0
RINCON,19,12,2022,13,No,L,Sí,85,119,23.0,61.0
RINCON,19,12,2022,14,No,L,Sí,85,105,23.0,65.0
RINCON,19,12,2022,15,No,L,Sí,134,121,23.0,69.0
RINCON,19,12,2022,16,No,L,Sí,106,120,23.0,69.0
RINCON,19,12,2022,17,No,L,Sí,70,91,22.0,73.0
RINCON,19,12,2022,18,No,L,Sí,103,100,21.0,78.0
RINCON,19,12,2022,19,No,L,Sí,81,97,20.0,83.0
RINCON,19,12,2022,20,No,L,Sí,20,97,20.0,78.0
RINCON,19,12,2022,21,No,L,Sí,14,70,19.0,78.0
RINCON,19,12,2022,22,No,L,Sí,10,232,19.0,78.0
RINCON,19,12,2022,23,No,L,Sí,4,41,19.0,83.0
RINCON,20,12,2022,0,No,M,Sí,2,25,20.0,46.0
RINCON,20,12,2022,1,No,M,Sí,0,5,17.0,59.0
RINCON,20,12,2022,3,No,M,Sí,2,3,18.0,49.0
RINCON,20,12,2022,4,No,M,Sí,10,0,19.0,43.0
RINCON,20,12,2022,5,No,M,Sí,42,3,18.0,49.0
RINCON,20,12,2022,6,No,M,Sí,64,6,19.0,52.0
RINCON,20,12,2022,7,No,M,Sí,133,15,18.0,52.0
RINCON,20,12,2022,8,No,M,Sí,238,24,20.0,56.0
RINCON,20,12,2022,9,No,M,Sí,199,47,22.0,57.0
RINCON,20,12,2022,10,No,M,Sí,84,50,23.0,57.0
RINCON,20,12,2022,11,No,M,Sí,73,58,23.0,57.0
RINCON,20,12,2022,12,No,M,Sí,69,75,23.0,53.0
RINCON,20,12,2022,13,No,M,Sí,72,117,23.0,50.0
RINCON,20,12,2022,14,No,M,Sí,108,149,23.0,50.0
RINCON,20,12,2022,15,No,M,Sí,122,123,23.0,53.0
RINCON,20,12,2022,16,No,M,Sí,108,158,22.0,53.0
RINCON,20,12,2022,17,No,M,Sí,112,102,22.0,57.0
RINCON,20,12,2022,18,No,M,Sí,160,134,21.0,64.0
RINCON,20,12,2022,19,No,M,Sí,240,134,20.0,64.0
RINCON,20,12,2022,20,No,M,Sí,44,123,20.0,64.0
RINCON,20,12,2022,21,No,M,Sí,15,105,20.0,30.0
RINCON,20,12,2022,22,No,M,Sí,10,246,20.0,26.0
RINCON,20,12,2022,23,No,M,Sí,1,163,19.0,28.0
RINCON,21,12,2022,0,No,X,Sí,1,41,20.0,28.0
RINCON,21,12,2022,1,No,X,Sí,0,16,18.0,34.0
RINCON,21,12,2022,2,No,X,Sí,0,2,18.0,37.0
RINCON,21,12,2022,3,No,X,Sí,4,0,18.0,37.0
RINCON,21,12,2022,4,No,X,Sí,6,3,18.0,39.0
RINCON,21,12,2022,5,No,X,Sí,39,1,18.0,45.0
RINCON,21,12,2022,6,No,X,Sí,64,7,19.0,46.0
RINCON,21,12,2022,7,No,X,Sí,128,16,19.0,56.0
RINCON,21,12,2022,8,No,X,Sí,168,21,19.0,60.0
RINCON,21,12,2022,9,No,X,Sí,173,47,22.0,57.0
RINCON,21,12,2022,10,No,X,Sí,94,60,23.0,50.0
RINCON,21,12,2022,11,No,X,Sí,88,57,23.0,53.0
RINCON,21,12,2022,12,No,X,Sí,59,50,23.0,57.0
RINCON,21,12,2022,13,No,X,Sí,88,88,23.0,61.0
RINCON,21,12,2022,14,No,X,Sí,109,124,22.0,69.0
RINCON,21,12,2022,15,No,X,Sí,120,115,23.0,65.0
RINCON,21,12,2022,16,No,X,Sí,76,143,22.0,64.0
RINCON,21,12,2022,17,No,X,Sí,111,110,22.0,64.0
RINCON,21,12,2022,18,No,X,Sí,84,107,21.0,64.0
RINCON,21,12,2022,19,No,X,Sí,88,95,20.0,60.0
RINCON,21,12,2022,20,No,X,Sí,37,97,20.0,46.0
RINCON,21,12,2022,21,No,X,Sí,15,90,19.0,49.0
RINCON,21,12,2022,22,No,X,Sí,8,204,20.0,49.0
RINCON,21,12,2022,23,No,X,Sí,3,43,21.0,46.0
RINCON,22,12,2022,0,No,J,Sí,4,50,20.0,53.0
RINCON,22,12,2022,1,No,J,Sí,0,8,19.0,40.0
RINCON,22,12,2022,2,No,J,Sí,0,8,20.0,37.0
RINCON,22,12,2022,3,No,J,Sí,2,7,19.0,43.0
RINCON,22,12,2022,4,No,J,Sí,6,0,19.0,46.0
RINCON,22,12,2022,5,No,J,Sí,45,1,19.0,46.0
RINCON,22,12,2022,6,No,J,Sí,69,6,19.0,60.0
RINCON,22,12,2022,7,No,J,Sí,103,13,19.0,68.0
RINCON,22,12,2022,8,No,J,Sí,155,19,18.0,73.0
RINCON,22,12,2022,9,No,J,Sí,170,36,21.0,73.0
RINCON,22,12,2022,10,No,J,Sí,101,57,21.0,73.0
RINCON,22,12,2022,11,No,J,Sí,80,55,22.0,69.0
RINCON,22,12,2022,12,No,J,Sí,82,67,22.0,73.0
RINCON,22,12,2022,13,No,J,Sí,94,96,22.0,73.0
RINCON,22,12,2022,14,No,J,Sí,114,130,22.0,73.0
RINCON,22,12,2022,15,No,J,Sí,138,105,22.0,73.0
RINCON,22,12,2022,16,No,J,Sí,143,131,22.0,73.0
RINCON,22,12,2022,17,No,J,Sí,131,111,22.0,64.0
RINCON,22,12,2022,18,No,J,Sí,144,148,21.0,69.0
RINCON,22,12,2022,19,No,J,Sí,224,126,20.0,68.0
RINCON,22,12,2022,20,No,J,Sí,49,147,20.0,64.0
RINCON,22,12,2022,21,No,J,Sí,19,107,19.0,60.0
RINCON,22,12,2022,22,No,J,Sí,10,314,19.0,60.0
RINCON,22,12,2022,23,No,J,Sí,3,99,18.0,49.0
RINCON,23,12,2022,0,No,V,No,3,69,17.0,48.0
RINCON,23,12,2022,1,No,V,No,1,19,18.0,45.0
RINCON,23,12,2022,2,No,V,No,0,4,18.0,49.0
RINCON,23,12,2022,3,No,V,No,3,0,16.0,48.0
RINCON,23,12,2022,4,No,V,No,11,1,17.0,42.0
RINCON,23,12,2022,5,No,V,No,38,1,17.0,45.0
RINCON,23,12,2022,6,No,V,No,61,5,17.0,48.0
RINCON,23,12,2022,7,No,V,No,105,8,17.0,48.0
RINCON,23,12,2022,8,No,V,No,142,29,19.0,60.0
RINCON,23,12,2022,9,No,V,No,149,39,22.0,57.0
RINCON,23,12,2022,10,No,V,No,119,50,22.0,64.0
RINCON,23,12,2022,11,No,V,No,104,65,22.0,69.0
RINCON,23,12,2022,12,No,V,No,96,74,22.0,73.0
RINCON,23,12,2022,13,No,V,No,103,93,23.0,73.0
RINCON,23,12,2022,14,No,V,No,143,137,22.0,73.0
RINCON,23,12,2022,15,No,V,No,156,136,22.0,73.0
RINCON,23,12,2022,16,No,V,No,117,133,22.0,73.0
RINCON,23,12,2022,17,No,V,No,112,109,21.0,78.0
RINCON,23,12,2022,18,No,V,No,154,129,21.0,78.0
RINCON,23,12,2022,19,No,V,No,232,143,20.0,78.0
RINCON,23,12,2022,20,No,V,No,69,106,19.0,73.0
RINCON,23,12,2022,21,No,V,No,40,147,19.0,68.0
RINCON,23,12,2022,22,No,V,No,16,280,18.0,45.0
RINCON,23,12,2022,23,No,V,No,3,105,17.0,45.0
RINCON,24,12,2022,0,No,S,No,1,96,17.0,39.0
RINCON,24,12,2022,1,No,S,No,0,32,18.0,37.0
RINCON,24,12,2022,2,No,S,No,0,13,18.0,52.0
RINCON,24,12,2022,3,No,S,No,2,5,18.0,52.0
RINCON,24,12,2022,4,No,S,No,6,1,18.0,45.0
RINCON,24,12,2022,5,No,S,No,36,5,16.0,48.0
RINCON,24,12,2022,6,No,S,No,29,4,17.0,52.0
RINCON,24,12,2022,7,No,S,No,39,3,16.0,63.0
RINCON,24,12,2022,8,No,S,No,77,12,19.0,40.0
RINCON,24,12,2022,9,No,S,No,152,31,22.0,38.0
RINCON,24,12,2022,10,No,S,No,115,33,23.0,53.0
RINCON,24,12,2022,11,No,S,No,115,58,23.0,65.0
RINCON,24,12,2022,12,No,S,No,135,73,22.0,78.0
RINCON,24,12,2022,13,No,S,No,150,87,22.0,73.0
RINCON,24,12,2022,14,No,S,No,125,102,23.0,73.0
RINCON,24,12,2022,15,No,S,No,80,127,23.0,69.0
RINCON,24,12,2022,16,No,S,No,64,136,23.0,69.0
RINCON,24,12,2022,17,No,S,No,39,139,23.0,61.0
RINCON,24,12,2022,18,No,S,No,20,177,21.0,78.0
RINCON,24,12,2022,19,No,S,No,11,105,21.0,73.0
RINCON,24,12,2022,20,No,S,No,9,113,20.0,73.0
RINCON,24,12,2022,21,No,S,No,5,4,18.0,73.0
RINCON,24,12,2022,22,No,S,No,0,5,18.0,59.0
RINCON,24,12,2022,23,No,S,No,5,7,18.0,52.0
RINCON,25,12,2022,0,No,D,No,2,5,17.0,48.0
RINCON,25,12,2022,1,No,D,No,1,4,17.0,45.0
RINCON,25,12,2022,2,No,D,No,1,2,17.0,45.0
RINCON,25,12,2022,6,No,D,No,3,0,17.0,48.0
RINCON,25,12,2022,7,No,D,No,9,0,17.0,55.0
RINCON,25,12,2022,8,No,D,No,17,1,15.0,72.0
RINCON,25,12,2022,9,No,D,No,43,9,20.0,68.0
RINCON,25,12,2022,10,No,D,No,98,21,22.0,69.0
RINCON,25,12,2022,11,No,D,No,93,59,23.0,65.0
RINCON,25,12,2022,12,No,D,No,87,63,24.0,57.0
RINCON,25,12,2022,13,No,D,No,58,68,25.0,34.0
RINCON,25,12,2022,14,No,D,No,43,74,25.0,30.0
RINCON,25,12,2022,15,No,D,No,45,38,25.0,39.0
RINCON,25,12,2022,16,No,D,No,57,31,23.0,50.0
RINCON,25,12,2022,17,No,D,No,75,72,22.0,53.0
RINCON,25,12,2022,18,No,D,No,69,60,21.0,56.0
RINCON,25,12,2022,19,No,D,No,61,73,20.0,60.0
RINCON,25,12,2022,20,No,D,No,37,44,19.0,52.0
RINCON,25,12,2022,21,No,D,No,18,43,19.0,56.0
RINCON,25,12,2022,22,No,D,No,4,64,18.0,64.0
RINCON,25,12,2022,23,No,D,No,6,52,18.0,73.0
RINCON,26,12,2022,0,Sí,L,No,1,23,18.0,73.0
RINCON,26,12,2022,1,Sí,L,No,1,10,18.0,73.0
RINCON,26,12,2022,2,Sí,L,No,0,3,17.0,72.0
RINCON,26,12,2022,3,Sí,L,No,1,6,16.0,82.0
RINCON,26,12,2022,4,Sí,L,No,4,1,17.0,72.0
RINCON,26,12,2022,5,Sí,L,No,29,4,17.0,77.0
RINCON,26,12,2022,6,Sí,L,No,30,3,17.0,82.0
RINCON,26,12,2022,7,Sí,L,No,44,4,19.0,78.0
RINCON,26,12,2022,8,Sí,L,No,71,9,17.0,88.0
RINCON,26,12,2022,9,Sí,L,No,154,16,21.0,69.0
RINCON,26,12,2022,10,Sí,L,No,187,56,22.0,64.0
RINCON,26,12,2022,11,Sí,L,No,202,79,23.0,57.0
RINCON,26,12,2022,12,Sí,L,No,228,112,23.0,50.0
RINCON,26,12,2022,13,Sí,L,No,163,174,23.0,50.0
RINCON,26,12,2022,14,Sí,L,No,114,171,23.0,57.0
RINCON,26,12,2022,15,Sí,L,No,136,130,23.0,61.0
RINCON,26,12,2022,16,Sí,L,No,133,168,23.0,53.0
RINCON,26,12,2022,17,Sí,L,No,233,151,22.0,57.0
RINCON,26,12,2022,18,Sí,L,No,188,161,21.0,64.0
RINCON,26,12,2022,19,Sí,L,No,106,166,20.0,64.0
RINCON,26,12,2022,20,Sí,L,No,35,161,20.0,64.0
RINCON,26,12,2022,21,Sí,L,No,13,176,19.0,68.0
RINCON,26,12,2022,22,Sí,L,No,6,195,19.0,56.0
RINCON,26,12,2022,23,Sí,L,No,1,68,21.0,49.0
RINCON,27,12,2022,0,No,M,No,2,46,21.0,53.0
RINCON,27,12,2022,1,No,M,No,2,11,21.0,56.0
RINCON,27,12,2022,2,No,M,No,0,3,22.0,57.0
RINCON,27,12,2022,3,No,M,No,5,1,22.0,53.0
RINCON,27,12,2022,4,No,M,No,5,2,22.0,53.0
RINCON,27,12,2022,5,No,M,No,40,1,21.0,53.0
RINCON,27,12,2022,6,No,M,No,56,2,21.0,53.0
RINCON,27,12,2022,7,No,M,No,101,10,21.0,53.0
RINCON,27,12,2022,8,No,M,No,112,17,21.0,56.0
RINCON,27,12,2022,9,No,M,No,151,35,22.0,50.0
RINCON,27,12,2022,10,No,M,No,94,38,21.0,56.0
RINCON,27,12,2022,11,No,M,No,112,66,21.0,53.0
RINCON,27,12,2022,12,No,M,No,82,58,21.0,53.0
RINCON,27,12,2022,13,No,M,No,96,95,22.0,53.0
RINCON,27,12,2022,14,No,M,No,125,118,22.0,50.0
RINCON,27,12,2022,15,No,M,No,118,121,22.0,53.0
RINCON,27,12,2022,16,No,M,No,88,145,22.0,57.0
RINCON,27,12,2022,17,No,M,No,125,106,22.0,60.0
RINCON,27,12,2022,18,No,M,No,213,137,21.0,53.0
RINCON,27,12,2022,19,No,M,No,247,127,22.0,43.0
RINCON,27,12,2022,20,No,M,No,28,109,22.0,46.0
RINCON,27,12,2022,21,No,M,No,11,156,21.0,53.0
RINCON,27,12,2022,22,No,M,No,11,317,22.0,57.0
RINCON,27,12,2022,23,No,M,No,3,79,21.0,64.0
RINCON,28,12,2022,0,No,X,No,2,43,20.0,68.0
RINCON,28,12,2022,1,No,X,No,0,10,21.0,56.0
RINCON,28,12,2022,2,No,X,No,0,5,21.0,64.0
RINCON,28,12,2022,3,No,X,No,1,0,20.0,68.0
RINCON,28,12,2022,4,No,X,No,5,0,20.0,68.0
RINCON,28,12,2022,5,No,X,No,33,7,21.0,56.0
RINCON,28,12,2022,6,No,X,No,63,12,20.0,64.0
RINCON,28,12,2022,7,No,X,No,115,11,21.0,60.0
RINCON,28,12,2022,8,No,X,No,128,20,21.0,60.0
RINCON,28,12,2022,9,No,X,No,156,33,22.0,57.0
RINCON,28,12,2022,10,No,X,No,121,46,22.0,57.0
RINCON,28,12,2022,11,No,X,No,108,52,22.0,64.0
RINCON,28,12,2022,12,No,X,No,93,81,23.0,61.0
RINCON,28,12,2022,13,No,X,No,90,102,23.0,61.0
RINCON,28,12,2022,14,No,X,No,99,122,23.0,69.0
RINCON,28,12,2022,15,No,X,No,137,123,23.0,65.0
RINCON,28,12,2022,16,No,X,No,114,140,23.0,57.0
RINCON,28,12,2022,17,No,X,No,199,102,23.0,50.0
RINCON,28,12,2022,18,No,X,No,222,158,23.0,44.0
RINCON,28,12,2022,19,No,X,No,154,153,22.0,50.0
RINCON,28,12,2022,20,No,X,No,69,142,22.0,50.0
RINCON,28,12,2022,21,No,X,No,24,167,21.0,56.0
RINCON,28,12,2022,22,No,X,No,12,257,21.0,53.0
RINCON,28,12,2022,23,No,X,No,2,115,21.0,56.0
RINCON,29,12,2022,0,No,J,No,2,72,20.0,56.0
RINCON,29,12,2022,1,No,J,No,0,17,21.0,49.0
RINCON,29,12,2022,2,No,J,No,0,3,22.0,53.0
RINCON,29,12,2022,3,No,J,No,2,0,22.0,53.0
RINCON,29,12,2022,4,No,J,No,7,1,21.0,56.0
RINCON,29,12,2022,5,No,J,No,37,1,20.0,60.0
RINCON,29,12,2022,6,No,J,No,60,7,20.0,56.0
RINCON,29,12,2022,7,No,J,No,116,16,20.0,53.0
RINCON,29,12,2022,8,No,J,No,121,21,20.0,49.0
RINCON,29,12,2022,9,No,J,No,156,33,22.0,50.0
RINCON,29,12,2022,10,No,J,No,109,58,23.0,53.0
RINCON,29,12,2022,11,No,J,No,106,45,22.0,64.0
RINCON,29,12,2022,12,No,J,No,79,74,23.0,50.0
RINCON,29,12,2022,13,No,J,No,103,120,23.0,57.0
RINCON,29,12,2022,14,No,J,No,110,114,24.0,54.0
RINCON,29,12,2022,15,No,J,No,143,92,23.0,57.0
RINCON,29,12,2022,16,No,J,No,130,147,22.0,60.0
RINCON,29,12,2022,17,No,J,No,128,129,22.0,60.0
RINCON,29,12,2022,18,No,J,No,193,150,22.0,64.0
RINCON,29,12,2022,19,No,J,No,231,140,22.0,60.0
RINCON,29,12,2022,20,No,J,No,54,108,21.0,69.0
RINCON,29,12,2022,21,No,J,No,25,185,21.0,69.0
RINCON,29,12,2022,22,No,J,No,8,315,21.0,64.0
RINCON,29,12,2022,23,No,J,No,4,95,19.0,68.0
RINCON,30,12,2022,0,No,V,No,1,47,19.0,73.0
RINCON,30,12,2022,1,No,V,No,2,19,20.0,68.0
RINCON,30,12,2022,2,No,V,No,1,7,21.0,64.0
RINCON,30,12,2022,3,No,V,No,5,1,20.0,64.0
RINCON,30,12,2022,4,No,V,No,10,1,21.0,60.0
RINCON,30,12,2022,5,No,V,No,49,4,21.0,60.0
RINCON,30,12,2022,6,No,V,No,49,4,20.0,64.0
RINCON,30,12,2022,7,No,V,No,91,10,20.0,68.0
RINCON,30,12,2022,8,No,V,No,114,18,20.0,68.0
RINCON,30,12,2022,9,No,V,No,128,27,22.0,60.0
RINCON,30,12,2022,10,No,V,No,108,40,23.0,61.0
RINCON,30,12,2022,11,No,V,No,97,51,23.0,65.0
RINCON,30,12,2022,12,No,V,No,82,66,24.0,57.0
RINCON,30,12,2022,13,No,V,No,123,76,24.0,54.0
RINCON,30,12,2022,14,No,V,No,133,109,23.0,57.0
RINCON,30,12,2022,15,No,V,No,129,119,23.0,61.0
