parking,day,month,year,hour,day_off,day_of_week,school_day,check_in,check_out,temperature,humidity
RINCON,14,12,2019,15,No,S,No,150,98,21.0,69.0
RINCON,14,12,2019,16,No,S,No,95,137,20.0,73.0
RINCON,14,12,2019,17,No,S,No,132,124,20.0,73.0
RINCON,14,12,2019,18,No,S,No,85,112,20.0,73.0
RINCON,14,12,2019,19,No,S,No,93,112,20.0,73.0
RINCON,14,12,2019,20,No,S,No,134,102,20.0,68.0
RINCON,14,12,2019,21,No,S,No,117,106,19.0,78.0
RINCON,14,12,2019,22,No,S,No,46,195,19.0,78.0
RINCON,14,12,2019,23,No,S,No,21,88,19.0,78.0
RINCON,15,12,2019,0,No,D,No,10,121,19.0,78.0
RINCON,15,12,2019,1,No,D,No,11,93,19.0,78.0
RINCON,15,12,2019,2,No,D,No,3,41,18.0,77.0
RINCON,15,12,2019,3,No,D,No,1,52,18.0,77.0
RINCON,15,12,2019,4,No,D,No,4,11,17.0,77.0
RINCON,15,12,2019,5,No,D,No,17,12,16.0,82.0
RINCON,15,12,2019,6,No,D,No,24,8,16.0,82.0
RINCON,15,12,2019,7,No,D,No,46,4,16.0,77.0
RINCON,15,12,2019,8,No,D,No,84,8,17.0,77.0
RINCON,15,12,2019,9,No,D,No,191,26,19.0,73.0
RINCON,15,12,2019,10,No,D,No,112,56,19.0,73.0
RINCON,15,12,2019,11,No,D,No,139,53,19.0,73.0
RINCON,15,12,2019,12,No,D,No,133,67,20.0,68.0
RINCON,15,12,2019,13,No,D,No,114,116,20.0,64.0
RINCON,15,12,2019,14,No,D,No,120,151,20.0,64.0
RINCON,15,12,2019,15,No,D,No,125,117,20.0,68.0
RINCON,15,12,2019,16,No,D,No,79,148,20.0,68.0
RINCON,15,12,2019,17,No,D,No,130,110,19.0,68.0
RINCON,15,12,2019,18,No,D,No,118,132,18.0,73.0
RINCON,15,12,2019,19,No,D,No,178,119,18.0,73.0
RINCON,15,12,2019,20,No,D,No,19,96,18.0,73.0
RINCON,15,12,2019,21,No,D,No,7,86,18.0,73.0
RINCON,15,12,2019,22,No,D,No,7,298,17.0,77.0
RINCON,15,12,2019,23,No,D,No,2,76,17.0,77.0
RINCON,16,12,2019,0,No,L,Sí,2,26,16.0,72.0
RINCON,16,12,2019,1,No,L,Sí,0,11,16.0,72.0
RINCON,16,12,2019,2,No,L,Sí,0,3,16.0,72.0
RINCON,16,12,2019,3,No,L,Sí,0,1,16.0,72.0
RINCON,16,12,2019,4,No,L,Sí,4,0,16.0,72.0
RINCON,16,12,2019,5,No,L,Sí,33,5,16.0,72.0
RINCON,16,12,2019,6,No,L,Sí,46,4,16.0,72.0
RINCON,16,12,2019,7,No,L,Sí,121,16,15.0,67.0
RINCON,16,12,2019,8,No,L,Sí,188,28,17.0,68.0
RINCON,16,12,2019,9,No,L,Sí,210,32,20.0,64.0
RINCON,16,12,2019,10,No,L,Sí,46,31,22.0,46.0
RINCON,16,12,2019,11,No,L,Sí,51,50,22.0,50.0
RINCON,16,12,2019,12,No,L,Sí,61,53,22.0,43.0
RINCON,16,12,2019,13,No,L,Sí,60,113,21.0,60.0
RINCON,16,12,2019,14,No,L,Sí,96,121,22.0,35.0
RINCON,16,12,2019,15,No,L,Sí,121,100,22.0,38.0
RINCON,16,12,2019,16,No,L,Sí,75,137,20.0,60.0
RINCON,16,12,2019,17,No,L,Sí,87,87,20.0,46.0
RINCON,16,12,2019,18,No,L,Sí,43,81,19.0,56.0
RINCON,16,12,2019,19,No,L,Sí,37,87,18.0,64.0
RINCON,16,12,2019,20,No,L,Sí,28,74,18.0,59.0
RINCON,16,12,2019,21,No,L,Sí,6,83,17.0,72.0
RINCON,16,12,2019,22,No,L,Sí,3,161,17.0,68.0
RINCON,16,12,2019,23,No,L,Sí,0,35,17.0,68.0
RINCON,17,12,2019,0,No,M,Sí,0,24,16.0,72.0
RINCON,17,12,2019,1,No,M,Sí,1,4,16.0,72.0
RINCON,17,12,2019,2,No,M,Sí,1,4,15.0,88.0
RINCON,17,12,2019,4,No,M,Sí,3,1,16.0,72.0
RINCON,17,12,2019,5,No,M,Sí,39,1,,
RINCON,17,12,2019,6,No,M,Sí,59,4,16.0,72.0
RINCON,17,12,2019,7,No,M,Sí,176,13,16.0,72.0
RINCON,17,12,2019,8,No,M,Sí,177,34,18.0,64.0
RINCON,17,12,2019,9,No,M,Sí,180,37,19.0,60.0
RINCON,17,12,2019,10,No,M,Sí,70,31,20.0,56.0
RINCON,17,12,2019,11,No,M,Sí,62,51,21.0,53.0
RINCON,17,12,2019,12,No,M,Sí,39,68,22.0,46.0
RINCON,17,12,2019,13,No,M,Sí,58,95,23.0,44.0
RINCON,17,12,2019,14,No,M,Sí,82,126,23.0,44.0
RINCON,17,12,2019,15,No,M,Sí,149,120,22.0,53.0
RINCON,17,12,2019,16,No,M,Sí,88,127,21.0,60.0
RINCON,17,12,2019,17,No,M,Sí,96,89,20.0,60.0
RINCON,17,12,2019,18,No,M,Sí,106,92,19.0,68.0
RINCON,17,12,2019,19,No,M,Sí,73,93,18.0,68.0
RINCON,17,12,2019,20,No,M,Sí,20,91,18.0,64.0
RINCON,17,12,2019,21,No,M,Sí,16,104,17.0,72.0
RINCON,17,12,2019,22,No,M,Sí,3,240,17.0,72.0
RINCON,17,12,2019,23,No,M,Sí,3,46,16.0,77.0
RINCON,18,12,2019,0,No,X,Sí,0,13,16.0,77.0
RINCON,18,12,2019,1,No,X,Sí,0,6,16.0,77.0
RINCON,18,12,2019,2,No,X,Sí,1,2,16.0,72.0
RINCON,18,12,2019,3,No,X,Sí,0,1,16.0,72.0
RINCON,18,12,2019,4,No,X,Sí,5,6,16.0,72.0
RINCON,18,12,2019,5,No,X,Sí,30,2,16.0,72.0
RINCON,18,12,2019,6,No,X,Sí,56,2,16.0,72.0
RINCON,18,12,2019,7,No,X,Sí,171,14,16.0,72.0
RINCON,18,12,2019,8,No,X,Sí,183,33,16.0,68.0
RINCON,18,12,2019,9,No,X,Sí,190,32,19.0,64.0
RINCON,18,12,2019,10,No,X,Sí,94,47,20.0,64.0
RINCON,18,12,2019,11,No,X,Sí,70,46,21.0,60.0
RINCON,18,12,2019,12,No,X,Sí,48,63,21.0,64.0
RINCON,18,12,2019,13,No,X,Sí,77,98,21.0,64.0
RINCON,18,12,2019,14,No,X,Sí,101,109,20.0,68.0
RINCON,18,12,2019,15,No,X,Sí,125,123,20.0,73.0
RINCON,18,12,2019,16,No,X,Sí,105,116,20.0,73.0
RINCON,18,12,2019,17,No,X,Sí,88,96,20.0,73.0
RINCON,18,12,2019,18,No,X,Sí,136,133,20.0,73.0
RINCON,18,12,2019,19,No,X,Sí,201,107,20.0,68.0
RINCON,18,12,2019,20,No,X,Sí,29,78,20.0,73.0
RINCON,18,12,2019,21,No,X,Sí,6,115,19.0,73.0
RINCON,18,12,2019,22,No,X,Sí,4,213,17.0,82.0
RINCON,18,12,2019,23,No,X,Sí,3,201,17.0,82.0
RINCON,19,12,2019,0,No,J,Sí,2,28,17.0,77.0
RINCON,19,12,2019,1,No,J,Sí,1,10,17.0,77.0
RINCON,19,12,2019,2,No,J,Sí,0,5,16.0,82.0
RINCON,19,12,2019,4,No,J,Sí,7,0,15.0,82.0
RINCON,19,12,2019,5,No,J,Sí,41,0,15.0,82.0
RINCON,19,12,2019,6,No,J,Sí,48,4,15.0,82.0
RINCON,19,12,2019,7,No,J,Sí,149,13,16.0,77.0
RINCON,19,12,2019,8,No,J,Sí,195,29,16.0,77.0
RINCON,19,12,2019,9,No,J,Sí,151,33,19.0,68.0
RINCON,19,12,2019,10,No,J,Sí,101,47,20.0,64.0
RINCON,19,12,2019,11,No,J,Sí,81,57,20.0,78.0
RINCON,19,12,2019,12,No,J,Sí,63,65,21.0,73.0
RINCON,19,12,2019,13,No,J,Sí,82,88,21.0,73.0
RINCON,19,12,2019,14,No,J,Sí,95,128,21.0,69.0
RINCON,19,12,2019,15,No,J,Sí,145,123,21.0,69.0
RINCON,19,12,2019,16,No,J,Sí,127,145,21.0,69.0
RINCON,19,12,2019,17,No,J,Sí,137,111,20.0,73.0
RINCON,19,12,2019,18,No,J,Sí,97,124,20.0,73.0
RINCON,19,12,2019,19,No,J,Sí,90,106,20.0,78.0
RINCON,19,12,2019,20,No,J,Sí,61,112,20.0,73.0
RINCON,19,12,2019,21,No,J,Sí,25,128,,
RINCON,19,12,2019,22,No,J,Sí,8,257,18.0,83.0
RINCON,19,12,2019,23,No,J,Sí,1,73,18.0,77.0
RINCON,20,12,2019,0,No,V,Sí,2,38,17.0,77.0
RINCON,20,12,2019,1,No,V,Sí,0,17,17.0,72.0
RINCON,20,12,2019,2,No,V,Sí,2,8,16.0,82.0
RINCON,20,12,2019,4,No,V,Sí,6,1,16.0,77.0
RINCON,20,12,2019,5,No,V,Sí,48,0,16.0,77.0
RINCON,20,12,2019,6,No,V,Sí,45,7,16.0,82.0
RINCON,20,12,2019,7,No,V,Sí,124,15,17.0,82.0
RINCON,20,12,2019,8,No,V,Sí,173,22,18.0,77.0
RINCON,20,12,2019,9,No,V,Sí,193,46,19.0,78.0
RINCON,20,12,2019,10,No,V,Sí,86,35,20.0,78.0
RINCON,20,12,2019,11,No,V,Sí,70,45,21.0,73.0
RINCON,20,12,2019,12,No,V,Sí,78,63,21.0,73.0
RINCON,20,12,2019,13,No,V,Sí,114,96,20.0,78.0
RINCON,20,12,2019,14,No,V,Sí,169,136,20.0,78.0
RINCON,20,12,2019,15,No,V,Sí,143,112,21.0,73.0
RINCON,20,12,2019,16,No,V,Sí,104,158,20.0,78.0
RINCON,20,12,2019,17,No,V,Sí,119,95,20.0,78.0
RINCON,20,12,2019,18,No,V,Sí,118,121,20.0,78.0
RINCON,20,12,2019,19,No,V,Sí,159,150,19.0,83.0
RINCON,20,12,2019,20,No,V,Sí,99,121,18.0,83.0
RINCON,20,12,2019,21,No,V,Sí,54,101,18.0,83.0
RINCON,20,12,2019,22,No,V,Sí,28,219,17.0,88.0
RINCON,20,12,2019,23,No,V,Sí,13,147,17.0,82.0
RINCON,21,12,2019,0,No,S,No,12,83,17.0,77.0
RINCON,21,12,2019,1,No,S,No,3,76,16.0,82.0
RINCON,21,12,2019,2,No,S,No,1,35,16.0,82.0
RINCON,21,12,2019,3,No,S,No,0,18,16.0,88.0
RINCON,21,12,2019,4,No,S,No,7,5,16.0,82.0
RINCON,21,12,2019,5,No,S,No,41,9,16.0,82.0
RINCON,21,12,2019,6,No,S,No,34,7,16.0,82.0
RINCON,21,12,2019,7,No,S,No,82,10,17.0,77.0
RINCON,21,12,2019,8,No,S,No,108,9,15.0,82.0
RINCON,21,12,2019,9,No,S,No,195,28,20.0,68.0
RINCON,21,12,2019,10,No,S,No,117,38,22.0,64.0
RINCON,21,12,2019,11,No,S,No,121,26,22.0,64.0
RINCON,21,12,2019,12,No,S,No,113,83,23.0,61.0
RINCON,21,12,2019,13,No,S,No,135,104,22.0,64.0
RINCON,21,12,2019,14,No,S,No,114,145,22.0,69.0
RINCON,21,12,2019,15,No,S,No,127,97,22.0,69.0
RINCON,21,12,2019,16,No,S,No,100,143,22.0,69.0
RINCON,21,12,2019,17,No,S,No,142,131,21.0,73.0
RINCON,21,12,2019,18,No,S,No,155,121,20.0,73.0
RINCON,21,12,2019,19,No,S,No,122,114,20.0,68.0
RINCON,21,12,2019,20,No,S,No,123,118,20.0,68.0
RINCON,21,12,2019,21,No,S,No,78,107,20.0,73.0
RINCON,21,12,2019,22,No,S,No,34,285,20.0,73.0
RINCON,21,12,2019,23,No,S,No,18,139,20.0,73.0
RINCON,22,12,2019,0,No,D,No,10,100,20.0,83.0
RINCON,22,12,2019,1,No,D,No,1,80,20.0,83.0
RINCON,22,12,2019,2,No,D,No,3,35,20.0,78.0
RINCON,22,12,2019,3,No,D,No,0,13,20.0,73.0
RINCON,22,12,2019,4,No,D,No,8,3,20.0,73.0
RINCON,22,12,2019,5,No,D,No,30,7,20.0,64.0
RINCON,22,12,2019,6,No,D,No,23,8,19.0,64.0
RINCON,22,12,2019,7,No,D,No,28,6,19.0,64.0
RINCON,22,12,2019,8,No,D,No,90,10,20.0,64.0
RINCON,22,12,2019,9,No,D,No,181,29,21.0,64.0
RINCON,22,12,2019,10,No,D,No,103,49,21.0,64.0
RINCON,22,12,2019,11,No,D,No,101,47,22.0,64.0
RINCON,22,12,2019,12,No,D,No,116,69,22.0,60.0
RINCON,22,12,2019,13,No,D,No,130,108,22.0,60.0
RINCON,22,12,2019,14,No,D,No,90,119,23.0,61.0
RINCON,22,12,2019,15,No,D,No,118,99,22.0,64.0
RINCON,22,12,2019,16,No,D,No,88,139,22.0,64.0
RINCON,22,12,2019,17,No,D,No,151,92,21.0,73.0
RINCON,22,12,2019,18,No,D,No,219,119,20.0,78.0
RINCON,22,12,2019,19,No,D,No,159,122,20.0,78.0
RINCON,22,12,2019,20,No,D,No,64,95,20.0,78.0
RINCON,22,12,2019,21,No,D,No,23,229,20.0,78.0
RINCON,22,12,2019,22,No,D,No,8,282,20.0,78.0
RINCON,22,12,2019,23,No,D,No,0,100,21.0,73.0
RINCON,23,12,2019,0,No,L,No,1,36,20.0,78.0
RINCON,23,12,2019,1,No,L,No,1,18,20.0,83.0
RINCON,23,12,2019,3,No,L,No,0,3,18.0,83.0
RINCON,23,12,2019,4,No,L,No,8,0,17.0,88.0
RINCON,23,12,2019,5,No,L,No,36,5,17.0,88.0
RINCON,23,12,2019,6,No,L,No,50,0,17.0,88.0
RINCON,23,12,2019,7,No,L,No,112,8,17.0,82.0
RINCON,23,12,2019,8,No,L,No,156,27,17.0,88.0
RINCON,23,12,2019,9,No,L,No,183,39,19.0,83.0
RINCON,23,12,2019,10,No,L,No,142,41,20.0,78.0
RINCON,23,12,2019,11,No,L,No,116,58,21.0,73.0
RINCON,23,12,2019,12,No,L,No,92,76,21.0,78.0
RINCON,23,12,2019,13,No,L,No,109,97,20.0,83.0
RINCON,23,12,2019,14,No,L,No,93,135,21.0,78.0
RINCON,23,12,2019,15,No,L,No,147,146,21.0,78.0
RINCON,23,12,2019,16,No,L,No,140,136,21.0,78.0
RINCON,23,12,2019,17,No,L,No,166,151,20.0,83.0
RINCON,23,12,2019,18,No,L,No,211,150,20.0,83.0
RINCON,23,12,2019,19,No,L,No,101,167,19.0,83.0
RINCON,23,12,2019,20,No,L,No,48,154,18.0,88.0
RINCON,23,12,2019,21,No,L,No,27,184,18.0,83.0
RINCON,23,12,2019,22,No,L,No,3,220,17.0,72.0
RINCON,23,12,2019,23,No,L,No,4,80,17.0,82.0
RINCON,24,12,2019,0,No,M,No,1,59,18.0,49.0
RINCON,24,12,2019,1,No,M,No,0,7,19.0,34.0
RINCON,24,12,2019,2,No,M,No,0,4,17.0,42.0
RINCON,24,12,2019,3,No,M,No,0,1,20.0,43.0
RINCON,24,12,2019,4,No,M,No,13,2,21.0,40.0
RINCON,24,12,2019,5,No,M,No,42,1,19.0,43.0
RINCON,24,12,2019,6,No,M,No,55,0,19.0,52.0
RINCON,24,12,2019,7,No,M,No,90,6,18.0,59.0
RINCON,24,12,2019,8,No,M,No,153,26,18.0,64.0
RINCON,24,12,2019,9,No,M,No,186,44,21.0,64.0
RINCON,24,12,2019,10,No,M,No,127,45,21.0,73.0
RINCON,24,12,2019,11,No,M,No,159,74,22.0,64.0
RINCON,24,12,2019,12,No,M,No,101,92,24.0,50.0
RINCON,24,12,2019,13,No,M,No,143,108,24.0,47.0
RINCON,24,12,2019,14,No,M,No,135,149,25.0,36.0
RINCON,24,12,2019,15,No,M,No,116,142,24.0,44.0
RINCON,24,12,2019,16,No,M,No,62,130,24.0,50.0
RINCON,24,12,2019,17,No,M,No,41,144,22.0,57.0
RINCON,24,12,2019,18,No,M,No,20,171,21.0,46.0
RINCON,24,12,2019,19,No,M,No,11,120,19.0,56.0
RINCON,24,12,2019,20,No,M,No,9,177,19.0,52.0
RINCON,24,12,2019,21,No,M,No,12,9,19.0,46.0
RINCON,24,12,2019,22,No,M,No,5,4,18.0,39.0
RINCON,24,12,2019,23,No,M,No,1,12,18.0,73.0
RINCON,25,12,2019,0,Sí,X,No,6,8,16.0,51.0
RINCON,25,12,2019,1,Sí,X,No,8,8,20.0,46.0
RINCON,25,12,2019,2,Sí,X,No,3,3,19.0,43.0
RINCON,25,12,2019,3,Sí,X,No,0,5,20.0,32.0
RINCON,25,12,2019,4,Sí,X,No,0,1,19.0,37.0
RINCON,25,12,2019,5,Sí,X,No,0,2,19.0,40.0
RINCON,25,12,2019,6,Sí,X,No,2,1,18.0,45.0
RINCON,25,12,2019,7,Sí,X,No,8,4,19.0,49.0
RINCON,25,12,2019,8,Sí,X,No,14,1,19.0,52.0
RINCON,25,12,2019,9,Sí,X,No,57,8,22.0,46.0
RINCON,25,12,2019,10,Sí,X,No,71,22,23.0,53.0
RINCON,25,12,2019,11,Sí,X,No,56,47,23.0,50.0
RINCON,25,12,2019,12,Sí,X,No,51,57,23.0,50.0
RINCON,25,12,2019,13,Sí,X,No,51,50,21.0,64.0
RINCON,25,12,2019,14,Sí,X,No,33,48,21.0,60.0
RINCON,25,12,2019,15,Sí,X,No,24,35,21.0,69.0
RINCON,25,12,2019,16,Sí,X,No,54,30,21.0,64.0
RINCON,25,12,2019,17,Sí,X,No,64,38,21.0,64.0
RINCON,25,12,2019,18,Sí,X,No,61,49,20.0,68.0
RINCON,25,12,2019,19,Sí,X,No,40,41,21.0,64.0
RINCON,25,12,2019,20,Sí,X,No,22,43,21.0,60.0
RINCON,25,12,2019,21,Sí,X,No,18,45,20.0,78.0
RINCON,25,12,2019,22,Sí,X,No,8,51,22.0,41.0
RINCON,25,12,2019,23,Sí,X,No,1,40,21.0,53.0
RINCON,26,12,2019,0,No,J,No,2,26,20.0,53.0
RINCON,26,12,2019,1,No,J,No,1,5,20.0,43.0
RINCON,26,12,2019,2,No,J,No,0,4,20.0,49.0
RINCON,26,12,2019,4,No,J,No,8,0,20.0,53.0
RINCON,26,12,2019,5,No,J,No,43,2,21.0,46.0
RINCON,26,12,2019,6,No,J,No,59,2,21.0,46.0
RINCON,26,12,2019,7,No,J,No,102,10,21.0,49.0
RINCON,26,12,2019,8,No,J,No,153,25,21.0,46.0
RINCON,26,12,2019,9,No,J,No,216,41,22.0,50.0
RINCON,26,12,2019,10,No,J,No,144,39,23.0,44.0
RINCON,26,12,2019,11,No,J,No,139,65,24.0,31.0
RINCON,26,12,2019,12,No,J,No,97,99,23.0,41.0
RINCON,26,12,2019,13,No,J,No,109,142,23.0,44.0
RINCON,26,12,2019,14,No,J,No,102,118,23.0,41.0
RINCON,26,12,2019,15,No,J,No,133,143,22.0,46.0
RINCON,26,12,2019,16,No,J,No,113,162,22.0,46.0
RINCON,26,12,2019,17,No,J,No,141,126,21.0,60.0
RINCON,26,12,2019,18,No,J,No,158,136,20.0,64.0
RINCON,26,12,2019,19,No,J,No,117,154,19.0,52.0
RINCON,26,12,2019,20,No,J,No,44,141,18.0,49.0
RINCON,26,12,2019,21,No,J,No,40,137,18.0,49.0
RINCON,26,12,2019,22,No,J,No,6,213,18.0,59.0
RINCON,26,12,2019,23,No,J,No,1,71,18.0,49.0
RINCON,27,12,2019,0,No,V,No,0,80,19.0,40.0
RINCON,27,12,2019,1,No,V,No,2,10,19.0,32.0
RINCON,27,12,2019,2,No,V,No,0,11,19.0,32.0
RINCON,27,12,2019,3,No,V,No,0,5,18.0,37.0
RINCON,27,12,2019,4,No,V,No,3,5,19.0,32.0
RINCON,27,12,2019,5,No,V,No,39,0,19.0,30.0
RINCON,27,12,2019,6,No,V,No,56,2,19.0,30.0
RINCON,27,12,2019,7,No,V,No,120,16,21.0,35.0
RINCON,27,12,2019,8,No,V,No,153,20,19.0,37.0
RINCON,27,12,2019,9,No,V,No,183,31,21.0,40.0
RINCON,27,12,2019,10,No,V,No,132,37,22.0,46.0
RINCON,27,12,2019,11,No,V,No,155,60,23.0,44.0
RINCON,27,12,2019,12,No,V,No,98,91,24.0,38.0
RINCON,27,12,2019,13,No,V,No,115,114,24.0,34.0
RINCON,27,12,2019,14,No,V,No,144,146,24.0,34.0
RINCON,27,12,2019,15,No,V,No,141,138,24.0,36.0
RINCON,27,12,2019,16,No,V,No,166,170,24.0,31.0
RINCON,27,12,2019,17,No,V,No,175,163,24.0,27.0
RINCON,27,12,2019,18,No,V,No,147,147,22.0,46.0
RINCON,27,12,2019,19,No,V,No,130,127,20.0,37.0
RINCON,27,12,2019,20,No,V,No,157,152,21.0,28.0
RINCON,27,12,2019,21,No,V,No,52,123,21.0,33.0
RINCON,27,12,2019,22,No,V,No,14,256,21.0,30.0
RINCON,27,12,2019,23,No,V,No,9,189,21.0,26.0
RINCON,28,12,2019,0,No,S,No,5,109,21.0,28.0
RINCON,28,12,2019,1,No,S,No,1,42,21.0,26.0
RINCON,28,12,2019,2,No,S,No,2,25,20.0,28.0
RINCON,28,12,2019,3,No,S,No,0,7,19.0,43.0
RINCON,28,12,2019,4,No,S,No,5,5,21.0,26.0
RINCON,28,12,2019,5,No,S,No,39,7,21.0,28.0
RINCON,28,12,2019,6,No,S,No,50,1,20.0,43.0
RINCON,28,12,2019,7,No,S,No,55,5,20.0,43.0
RINCON,28,12,2019,8,No,S,No,131,13,19.0,46.0
RINCON,28,12,2019,9,No,S,No,176,21,22.0,43.0
RINCON,28,12,2019,10,No,S,No,121,45,23.0,44.0
RINCON,28,12,2019,11,No,S,No,149,61,23.0,44.0
RINCON,28,12,2019,12,No,S,No,158,70,23.0,44.0
RINCON,28,12,2019,13,No,S,No,138,125,23.0,44.0
RINCON,28,12,2019,14,No,S,No,118,155,22.0,43.0
RINCON,28,12,2019,15,No,S,No,139,122,22.0,53.0
RINCON,28,12,2019,16,No,S,No,129,169,21.0,56.0
RINCON,28,12,2019,17,No,S,No,226,163,21.0,60.0
RINCON,28,12,2019,18,No,S,No,140,135,20.0,60.0
RINCON,28,12,2019,19,No,S,No,107,105,19.0,64.0
RINCON,28,12,2019,20,No,S,No,177,180,20.0,30.0
RINCON,28,12,2019,21,No,S,No,52,138,21.0,23.0
RINCON,28,12,2019,22,No,S,No,32,252,18.0,30.0
RINCON,28,12,2019,23,No,S,No,14,166,19.0,26.0
RINCON,29,12,2019,0,No,D,No,10,101,21.0,23.0
RINCON,29,12,2019,1,No,D,No,3,62,21.0,23.0
RINCON,29,12,2019,2,No,D,No,3,35,21.0,25.0
RINCON,29,12,2019,3,No,D,No,0,13,19.0,32.0
RINCON,29,12,2019,4,No,D,No,4,6,18.0,49.0
RINCON,29,12,2019,5,No,D,No,26,8,18.0,45.0
RINCON,29,12,2019,6,No,D,No,27,1,18.0,49.0
RINCON,29,12,2019,7,No,D,No,56,4,17.0,48.0
RINCON,29,12,2019,8,No,D,No,93,12,18.0,45.0
RINCON,29,12,2019,9,No,D,No,186,26,21.0,49.0
RINCON,29,12,2019,10,No,D,No,136,43,22.0,50.0
RINCON,29,12,2019,11,No,D,No,180,72,22.0,53.0
RINCON,29,12,2019,12,No,D,No,211,91,22.0,53.0
RINCON,29,12,2019,13,No,D,No,153,152,22.0,46.0
RINCON,29,12,2019,14,No,D,No,132,169,22.0,57.0
RINCON,29,12,2019,15,No,D,No,135,118,21.0,56.0
RINCON,29,12,2019,16,No,D,No,125,142,21.0,60.0
RINCON,29,12,2019,17,No,D,No,172,172,20.0,64.0
RINCON,29,12,2019,18,No,D,No,142,192,20.0,64.0
RINCON,29,12,2019,19,No,D,No,82,185,19.0,64.0
RINCON,29,12,2019,20,No,D,No,40,151,19.0,49.0
RINCON,29,12,2019,21,No,D,No,25,132,19.0,37.0
RINCON,29,12,2019,22,No,D,No,9,196,20.0,26.0
RINCON,29,12,2019,23,No,D,No,5,56,21.0,25.0
RINCON,30,12,2019,0,No,L,No,2,27,21.0,21.0
RINCON,30,12,2019,1,No,L,No,0,12,22.0,25.0
RINCON,30,12,2019,2,No,L,No,0,4,20.0,30.0
RINCON,30,12,2019,3,No,L,No,0,1,19.0,40.0
RINCON,30,12,2019,4,No,L,No,3,2,19.0,37.0
RINCON,30,12,2019,5,No,L,No,37,4,18.0,39.0
RINCON,30,12,2019,6,No,L,No,50,2,18.0,45.0
RINCON,30,12,2019,7,No,L,No,112,16,17.0,48.0
RINCON,30,12,2019,8,No,L,No,143,12,18.0,56.0
RINCON,30,12,2019,9,No,L,No,180,34,21.0,49.0
RINCON,30,12,2019,10,No,L,No,116,34,23.0,41.0
RINCON,30,12,2019,11,No,L,No,145,76,23.0,41.0
RINCON,30,12,2019,12,No,L,No,101,73,23.0,41.0
RINCON,30,12,2019,13,No,L,No,119,105,23.0,36.0
RINCON,30,12,2019,14,No,L,No,118,142,23.0,31.0
RINCON,30,12,2019,15,No,L,No,131,126,23.0,36.0
RINCON,30,12,2019,16,No,L,No,115,159,23.0,38.0
RINCON,30,12,2019,17,No,L,No,145,141,22.0,41.0
RINCON,30,12,2019,18,No,L,No,126,145,21.0,40.0
RINCON,30,12,2019,19,No,L,No,53,131,20.0,32.0
RINCON,30,12,2019,20,No,L,No,36,131,20.0,26.0
RINCON,30,12,2019,21,No,L,No,18,104,19.0,43.0
RINCON,30,12,2019,22,No,L,No,5,175,19.0,68.0
RINCON,30,12,2019,23,No,L,No,1,85,18.0,59.0
RINCON,31,12,2019,0,No,M,No,1,35,17.0,36.0
RINCON,31,12,2019,1,No,M,No,2,12,18.0,37.0
RINCON,31,12,2019,2,No,M,No,0,4,18.0,56.0
RINCON,31,12,2019,3,No,M,No,0,2,17.0,82.0
RINCON,31,12,2019,4,No,M,No,7,1,17.0,77.0
RINCON,31,12,2019,5,No,M,No,36,4,16.0,88.0
RINCON,31,12,2019,6,No,M,No,45,0,16.0,88.0
RINCON,31,12,2019,7,No,M,No,94,6,16.0,82.0
RINCON,31,12,2019,8,No,M,No,135,16,16.0,82.0
RINCON,31,12,2019,9,No,M,No,193,32,18.0,77.0
RINCON,31,12,2019,10,No,M,No,136,44,19.0,78.0
RINCON,31,12,2019,11,No,M,No,152,71,19.0,78.0
RINCON,31,12,2019,12,No,M,No,127,92,20.0,68.0
RINCON,31,12,2019,13,No,M,No,142,128,21.0,56.0
RINCON,31,12,2019,14,No,M,No,160,146,21.0,46.0
RINCON,31,12,2019,15,No,M,No,138,138,20.0,49.0
RINCON,31,12,2019,16,No,M,No,104,120,20.0,49.0
RINCON,31,12,2019,17,No,M,No,44,142,19.0,52.0
RINCON,31,12,2019,18,No,M,No,26,180,19.0,52.0
RINCON,31,12,2019,19,No,M,No,28,152,18.0,56.0
RINCON,31,12,2019,20,No,M,No,37,219,17.0,45.0
RINCON,31,12,2019,21,No,M,No,58,24,17.0,27.0
RINCON,31,12,2019,22,No,M,No,55,12,18.0,26.0
RINCON,31,12,2019,23,No,M,No,70,7,17.0,27.0
SANAPU,1,12,2019,0,No,D,No,22,22,20.0,83.0
SANAPU,1,12,2019,1,No,D,No,22,22,20.0,83.0
SANAPU,1,12,2019,2,No,D,No,11,21,20.0,78.0
SANAPU,1,12,2019,3,No,D,No,4,31,19.0,83.0
SANAPU,1,12,2019,4,No,D,No,3,33,19.0,78.0
SANAPU,1,12,2019,5,No,D,No,5,28,19.0,78.0
SANAPU,1,12,2019,6,No,D,No,3,12,19.0,78.0
SANAPU,1,12,2019,7,No,D,No,9,12,19.0,78.0
SANAPU,1,12,2019,8,No,D,No,10,8,20.0,73.0
SANAPU,1,12,2019,9,No,D,No,24,7,21.0,69.0
SANAPU,1,12,2019,10,No,D,No,28,13,22.0,64.0
SANAPU,1,12,2019,11,No,D,No,43,22,22.0,64.0
SANAPU,1,12,2019,12,No,D,No,73,24,22.0,64.0
SANAPU,1,12,2019,13,No,D,No,30,43,22.0,64.0
SANAPU,1,12,2019,14,No,D,No,16,45,22.0,64.0
